,ResponseId,LanguageHaveWorkedWith
81048,81049,HTML/CSS;Java;JavaScript;PHP;Python;SQL
81049,81050,Bash/Shell;C++;Java;JavaScript;Kotlin;Swift
81050,81051,HTML/CSS;JavaScript;PHP;SQL;VBA
81051,81052,HTML/CSS;JavaScript;Node.js;Python;Ruby;Rust
81052,81053,HTML/CSS;JavaScript;PHP;SQL
81053,81054,C++;Python
81054,81055,C;C#;C++;Dart;HTML/CSS;SQL
81055,81056,Bash/Shell;Java;Python
81056,81057,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL
81057,81058,C;C++;Java;TypeScript
81058,81059,Python
81059,81060,C;HTML/CSS
81060,81061,Bash/Shell;Java;JavaScript;Python;SQL
81061,81062,JavaScript
81062,81063,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
81063,81064,C#;Java;TypeScript
81064,81065,HTML/CSS;JavaScript;PHP;Python;VBA
81065,81066,Python;SQL
81066,81067,HTML/CSS;Java;JavaScript;PHP;SQL
81067,81068,C;HTML/CSS;Python
81068,81069,JavaScript;PHP;Python
81069,81070,Clojure;HTML/CSS
81070,81071,C#;JavaScript;SQL;TypeScript
81071,81072,HTML/CSS;JavaScript;Node.js;TypeScript
81072,81073,HTML/CSS;JavaScript;Node.js;Python;SQL
81073,81074,HTML/CSS;Java;JavaScript;PowerShell
81074,81075,PHP;Python;SQL
81075,81076,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
81076,81077,C;C++;Matlab;Python
81077,81078,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
81078,81079,HTML/CSS;JavaScript;Node.js;TypeScript
81079,81080,HTML/CSS;JavaScript;Node.js;Python
81080,81081,JavaScript;Node.js;Python;SQL
81081,81082,C#;HTML/CSS;JavaScript;SQL
81082,81083,Bash/Shell;C++;Haskell;Java;Python;SQL
81083,81084,Python;VBA
81084,81085,Bash/Shell;JavaScript;PowerShell;TypeScript
81085,81086,Dart;Python
81086,81087,HTML/CSS;JavaScript;Node.js;TypeScript
81087,81088,C#
81088,81089,C#;Python
81089,81090,Bash/Shell;C;C++;Delphi;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
81090,81091,Bash/Shell;JavaScript;PHP
81091,81092,HTML/CSS;Java
81092,81093,Bash/Shell;C;Java;JavaScript;Node.js;Python
81093,81094,Java;Python
81094,81095,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Perl;PHP;Python;R;SQL
81095,81096,
81096,81097,C#;SQL
81097,81098,Bash/Shell;C;C++;Haskell;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Rust;TypeScript
81098,81099,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript
81099,81100,Bash/Shell;Groovy;Java;Scala
81100,81101,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
81101,81102,APL
81102,81103,C#;HTML/CSS;Java;JavaScript;Rust;TypeScript
81103,81104,HTML/CSS;JavaScript;Ruby
81104,81105,C;C++
81105,81106,Java;Kotlin;SQL
81106,81107,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;VBA
81107,81108,Clojure;Java;JavaScript;Node.js;Python;TypeScript
81108,81109,Bash/Shell;HTML/CSS;JavaScript;Node.js;SQL
81109,81110,C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Ruby;SQL
81110,81111,
81111,81112,Bash/Shell;HTML/CSS;Java;JavaScript;Julia;PHP;PowerShell;Python;R;SQL
81112,81113,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;VBA
81113,81114,Bash/Shell;C#;PowerShell;SQL
81114,81115,C;C#;Groovy;JavaScript;Python;SQL;TypeScript
81115,81116,C#;TypeScript
81116,81117,C#;HTML/CSS;PowerShell;SQL;TypeScript
81117,81118,HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;TypeScript
81118,81119,HTML/CSS;Java;JavaScript;Node.js;Ruby;TypeScript
81119,81120,C#;HTML/CSS;JavaScript;Node.js;TypeScript
81120,81121,Bash/Shell;C#;Erlang;Java;JavaScript;Python;SQL
81121,81122,Bash/Shell;C;HTML/CSS;Java;JavaScript;Julia;LISP;Node.js;Python;R;SQL
81122,81123,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Node.js;TypeScript
81123,81124,C++;Python
81124,81125,C#;HTML/CSS;JavaScript;Node.js;SQL
81125,81126,Bash/Shell;C;Go;Haskell;HTML/CSS;PowerShell;Rust;SQL
81126,81127,C#;HTML/CSS;JavaScript;SQL;TypeScript
81127,81128,C;C++;Dart;HTML/CSS;Java;JavaScript
81128,81129,Bash/Shell;Java;Python
81129,81130,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL
81130,81131,C#;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PowerShell;SQL;Swift;TypeScript
81131,81132,C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
81132,81133,Bash/Shell;C#;Erlang;JavaScript;PHP;Python;SQL
81133,81134,JavaScript;Node.js
81134,81135,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;SQL
81135,81136,Bash/Shell;C;Go;Java;Node.js;PowerShell;Python;Rust;Scala;SQL
81136,81137,C#;HTML/CSS;JavaScript;TypeScript
81137,81138,APL;Assembly;Bash/Shell;C;C#;C++;Clojure;COBOL;Crystal;Dart;Delphi;Elixir;Erlang;F#;Go;Groovy;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Matlab;Node.js;Objective-C;Perl;PHP;PowerShell;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
81138,81139,Bash/Shell;Groovy;JavaScript;Objective-C;Python;Swift
81139,81140,Bash/Shell;Python;R
81140,81141,C++;Java;JavaScript;Kotlin
81141,81142,HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript;VBA
81142,81143,C#;Java;SQL;Swift
81143,81144,Bash/Shell;Python;Rust
81144,81145,C#;HTML/CSS;JavaScript
81145,81146,C#;HTML/CSS;JavaScript;R;SQL
81146,81147,C#;HTML/CSS;JavaScript;SQL
81147,81148,C#;HTML/CSS;JavaScript;PHP
81148,81149,Bash/Shell;C#;HTML/CSS;JavaScript;SQL;TypeScript
81149,81150,HTML/CSS;PHP;SQL
81150,81151,C#
81151,81152,C;C#;C++;HTML/CSS;JavaScript;Rust;SQL;TypeScript
81152,81153,C;C#;C++;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;VBA
81153,81154,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Perl;Python;SQL;VBA
81154,81155,C;C++;Matlab;Objective-C;Python
81155,81156,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP
81156,81157,Bash/Shell;Elixir;Erlang;Python;R;SQL
81157,81158,Clojure;Python;SQL
81158,81159,Assembly;C;Python
81159,81160,HTML/CSS;Java;JavaScript;SQL;TypeScript
81160,81161,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
81161,81162,HTML/CSS;JavaScript;PHP;TypeScript
81162,81163,Bash/Shell;HTML/CSS;PowerShell;Python;R;SQL
81163,81164,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Node.js;R
81164,81165,Java;JavaScript;PHP;Python;SQL
81165,81166,Clojure
81166,81167,Bash/Shell;PowerShell;Python;R;Scala;SQL
81167,81168,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
81168,81169,Bash/Shell;Matlab;Python;R;SQL
81169,81170,Assembly;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Scala;SQL;Swift;TypeScript
81170,81171,Java;JavaScript;Python;VBA
81171,81172,C;Java;Kotlin
81172,81173,C#;JavaScript;SQL;TypeScript
81173,81174,Dart;Java;JavaScript;Python;SQL
81174,81175,Bash/Shell;C#;C++;JavaScript;Matlab;Node.js;PHP;Python;SQL;Swift;TypeScript
81175,81176,C#;HTML/CSS;JavaScript;SQL;VBA
81176,81177,C++;Python;R;SQL;VBA
81177,81178,C;C++;HTML/CSS;Java;Python;SQL;VBA
81178,81179,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
81179,81180,PHP;SQL
81180,81181,C#;Python;SQL;Swift;TypeScript
81181,81182,HTML/CSS;Python;SQL
81182,81183,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python
81183,81184,C;C++;HTML/CSS;Python
81184,81185,HTML/CSS;JavaScript;Node.js
81185,81186,C#;Python;SQL
81186,81187,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
81187,81188,HTML/CSS;Java;Matlab;PHP
81188,81189,C;C++;Java;Python
81189,81190,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
81190,81191,Bash/Shell;C#;Python;SQL
81191,81192,Bash/Shell;C++;Groovy;Haskell;JavaScript;Perl;PHP;Python
81192,81193,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;PowerShell;Python
81193,81194,HTML/CSS;Java;JavaScript;SQL
81194,81195,C;C++;HTML/CSS;Java;JavaScript
81195,81196,Bash/Shell;HTML/CSS;JavaScript;Python
81196,81197,PHP;SQL
81197,81198,HTML/CSS;Java;JavaScript
81198,81199,C#;HTML/CSS;JavaScript;Node.js;Python;SQL
81199,81200,Python
81200,81201,HTML/CSS;Java;JavaScript;Kotlin;PowerShell;SQL
81201,81202,C;C#;C++;Java;Python
81202,81203,Bash/Shell;C;C#;C++;Go;Node.js;PHP;Python;SQL
81203,81204,C#
81204,81205,Bash/Shell;HTML/CSS;Python;TypeScript
81205,81206,C;C++;Python
81206,81207,C#;HTML/CSS;JavaScript;SQL
81207,81208,HTML/CSS;JavaScript;Ruby
81208,81209,C#;Java;Python
81209,81210,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python
81210,81211,Go;JavaScript;TypeScript
81211,81212,Julia;Matlab
81212,81213,HTML/CSS;Swift
81213,81214,C#;Delphi;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;VBA
81214,81215,C;Python
81215,81216,Java
81216,81217,Bash/Shell;C;C++;Julia
81217,81218,C#;Clojure;Java;JavaScript;LISP;TypeScript
81218,81219,Bash/Shell;C++;Java;Python
81219,81220,Python;SQL
81220,81221,Bash/Shell;C;C++;HTML/CSS;JavaScript;Kotlin;Node.js
81221,81222,HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA
81222,81223,Bash/Shell;Python
81223,81224,Julia;Python
81224,81225,HTML/CSS;Java;JavaScript;PHP;Python
81225,81226,HTML/CSS;Java;PHP;SQL
81226,81227,Haskell;HTML/CSS;JavaScript;Node.js;PHP;SQL
81227,81228,C#;SQL
81228,81229,Bash/Shell;Go;Node.js;PowerShell;Python;SQL
81229,81230,HTML/CSS;Python;R;SQL
81230,81231,HTML/CSS;Java;JavaScript;PHP;SQL
81231,81232,R;Rust
81232,81233,Bash/Shell;Clojure;Groovy;JavaScript;Rust;TypeScript
81233,81234,JavaScript;Node.js;TypeScript
81234,81235,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Matlab;Python;Rust
81235,81236,HTML/CSS;JavaScript;Kotlin;Scala;SQL
81236,81237,C++;HTML/CSS;Java;JavaScript;Python;SQL
81237,81238,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
81238,81239,Bash/Shell;Elixir;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
81239,81240,Assembly;C;C++;Groovy;Java;Python
81240,81241,Bash/Shell;Julia;SQL
81241,81242,C;C++;Clojure;JavaScript;Julia;Matlab;Python;R;Rust;Scala;TypeScript
81242,81243,HTML/CSS;Java;JavaScript;PHP;SQL
81243,81244,Bash/Shell;Go;Python;SQL
81244,81245,C;C++;HTML/CSS;JavaScript;Node.js;Python
81245,81246,C++;Julia;Python
81246,81247,Clojure;Python
81247,81248,Assembly;Bash/Shell;C;C#;C++;Elixir;F#;Haskell;HTML/CSS;Java;JavaScript;Julia;Node.js;Python;Rust
81248,81249,C#;Julia;Python
81249,81250,C;C#;Dart;Java;JavaScript;PowerShell;Python;SQL
81250,81251,C#;Dart;HTML/CSS;JavaScript;Node.js;TypeScript
81251,81252,Bash/Shell;C;HTML/CSS;JavaScript;Julia;Node.js;Python
81252,81253,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
81253,81254,C++
81254,81255,C#;Delphi;Java;Node.js;PHP;SQL;VBA
81255,81256,Bash/Shell;C++;Python
81256,81257,Java;JavaScript;Kotlin;TypeScript
81257,81258,C#
81258,81259,Bash/Shell;Clojure;Groovy;Haskell;Java;JavaScript;Node.js;Scala
81259,81260,C#;HTML/CSS;VBA
81260,81261,C++;HTML/CSS;Python
81261,81262,Python;SQL
81262,81263,C;C++;F#;Matlab;Python
81263,81264,HTML/CSS;JavaScript;Python;SQL
81264,81265,Elixir;HTML/CSS;JavaScript;PHP;SQL
81265,81266,C#;Java;JavaScript;Node.js;Python;SQL;TypeScript
81266,81267,Python;SQL
81267,81268,Java
81268,81269,C#
81269,81270,C;Go;Groovy;HTML/CSS;Java;JavaScript;Python
81270,81271,C;C#;HTML/CSS;Java;JavaScript;Python;SQL
81271,81272,C#;HTML/CSS;SQL;VBA
81272,81273,C;C++;HTML/CSS;Julia;Matlab;Python;SQL
81273,81274,C++;Java;Python;TypeScript
81274,81275,Delphi;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
81275,81276,HTML/CSS;JavaScript;PHP;SQL
81276,81277,C#;HTML/CSS;Java;JavaScript;PowerShell;Scala;TypeScript
81277,81278,HTML/CSS;JavaScript;PHP
81278,81279,JavaScript;Julia;Python;R;Rust;TypeScript
81279,81280,Python
81280,81281,C#;Python;SQL;VBA
81281,81282,C#;HTML/CSS;Java;JavaScript;Ruby;SQL
81282,81283,Assembly;C;C++;Haskell;Python;Rust;SQL
81283,81284,C#;SQL;TypeScript
81284,81285,C;HTML/CSS;Java;JavaScript;SQL
81285,81286,C;Kotlin;Node.js;Rust
81286,81287,C;C#;C++;HTML/CSS;JavaScript;PHP;Python;VBA
81287,81288,HTML/CSS;JavaScript;PHP;SQL
81288,81289,C;C#;HTML/CSS;Java;JavaScript;Python
81289,81290,C#;SQL;VBA
81290,81291,C#;Go;HTML/CSS;JavaScript;PHP;Python;SQL
81291,81292,Julia;Matlab;Python
81292,81293,Java;Julia;Node.js;Python;Scala;SQL
81293,81294,Bash/Shell;C#;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;VBA
81294,81295,Java;JavaScript
81295,81296,HTML/CSS;JavaScript;Node.js;PHP;SQL
81296,81297,Scala;TypeScript
81297,81298,Java
81298,81299,C++;Python;Scala
81299,81300,Julia;Python;R
81300,81301,C#
81301,81302,Python
81302,81303,C#;HTML/CSS;JavaScript;SQL;VBA
81303,81304,C#;HTML/CSS;JavaScript;Python
81304,81305,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
81305,81306,HTML/CSS;JavaScript;Node.js;PHP
81306,81307,C#;Java;Node.js;SQL;TypeScript
81307,81308,Java
81308,81309,Bash/Shell;Python;SQL
81309,81310,Python;TypeScript
81310,81311,Python
81311,81312,C#;HTML/CSS;JavaScript;SQL
81312,81313,C;C#;C++;JavaScript;PHP;Python;SQL
81313,81314,C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;SQL;Swift;TypeScript
81314,81315,Bash/Shell;C;C++;Groovy;HTML/CSS;JavaScript;PowerShell;Python
81315,81316,Bash/Shell;Rust;TypeScript
81316,81317,Bash/Shell;Dart;HTML/CSS;JavaScript;Node.js;PHP;Python;Rust;SQL;Swift;TypeScript
81317,81318,HTML/CSS;JavaScript;Node.js
81318,81319,Bash/Shell;Go;HTML/CSS;JavaScript;PHP
81319,81320,JavaScript;Ruby;SQL
81320,81321,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript
81321,81322,Bash/Shell;C;C#;C++;Java;JavaScript;SQL;TypeScript;VBA
81322,81323,Bash/Shell;C#;Clojure;HTML/CSS;JavaScript;Node.js;TypeScript
81323,81324,R
81324,81325,C++;HTML/CSS;JavaScript;PHP;Python;SQL
81325,81326,Bash/Shell;Dart;HTML/CSS;JavaScript;Node.js;Python;TypeScript
81326,81327,C;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
81327,81328,Clojure;HTML/CSS;JavaScript
81328,81329,C#;HTML/CSS;JavaScript;SQL
81329,81330,Bash/Shell;Python;SQL
81330,81331,HTML/CSS;JavaScript;Node.js;PHP;TypeScript
81331,81332,JavaScript;TypeScript
81332,81333,Java;PHP;TypeScript
81333,81334,Bash/Shell;Python;SQL
81334,81335,HTML/CSS;Node.js;PHP;PowerShell
81335,81336,HTML/CSS;JavaScript;Node.js;PowerShell;SQL
81336,81337,C#;F#;HTML/CSS;Java;JavaScript;Kotlin;Python
81337,81338,C;C++;Java;Kotlin;Python
81338,81339,Assembly;C;COBOL;HTML/CSS;JavaScript;Node.js;Python;TypeScript
81339,81340,Java;JavaScript;Kotlin;TypeScript
81340,81341,Julia;Python;VBA
81341,81342,Bash/Shell;Java;Python;Scala;SQL
81342,81343,Julia;Python
81343,81344,C#;Java;Kotlin;Node.js
81344,81345,Bash/Shell;C++;Julia;Python
81345,81346,Java;JavaScript;Node.js
81346,81347,Assembly;HTML/CSS;JavaScript;Node.js;Python
81347,81348,Bash/Shell;Clojure
81348,81349,C#;JavaScript;SQL
81349,81350,C;C#;Haskell;Java
81350,81351,Python
81351,81352,C#;Julia
81352,81353,Bash/Shell;Go;PHP;PowerShell;Python
81353,81354,HTML/CSS;JavaScript;Node.js;Python
81354,81355,Python;R
81355,81356,C#;HTML/CSS;JavaScript;SQL
81356,81357,Bash/Shell;Clojure;LISP
81357,81358,Bash/Shell;C;C++;Python
81358,81359,HTML/CSS;JavaScript;Node.js;TypeScript
81359,81360,HTML/CSS;JavaScript;Node.js;PHP;SQL;VBA
81360,81361,Clojure;Java
81361,81362,C;Java;JavaScript;Kotlin;Node.js;Objective-C;Swift
81362,81363,C#;HTML/CSS;TypeScript
81363,81364,Bash/Shell;HTML/CSS;Python;R;SQL
81364,81365,C;C#;C++;Go;Java;JavaScript;Node.js;Perl;Python;Ruby;SQL
81365,81366,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;LISP;Matlab;Python;SQL;VBA
81366,81367,Bash/Shell;C;C++;Dart;Go;Python;TypeScript
81367,81368,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python
81368,81369,HTML/CSS;JavaScript
81369,81370,C#;Delphi;Groovy;Java;JavaScript;Kotlin;PHP;SQL
81370,81371,Python
81371,81372,C;C++;HTML/CSS;JavaScript;Kotlin;Node.js;Python;SQL
81372,81373,Java;Kotlin;Objective-C;Swift
81373,81374,Java;JavaScript;Kotlin;SQL;TypeScript
81374,81375,Bash/Shell;Java;JavaScript;TypeScript
81375,81376,Assembly;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Python
81376,81377,C#;Go;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
81377,81378,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;SQL
81378,81379,C#;HTML/CSS;Java;JavaScript;PHP;Swift;TypeScript
81379,81380,Dart;Java;JavaScript;Kotlin
81380,81381,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Rust;SQL;Swift;TypeScript
81381,81382,HTML/CSS;Java;JavaScript;SQL
81382,81383,PHP;SQL
81383,81384,C;C++;Java;JavaScript;Node.js;Python
81384,81385,HTML/CSS;JavaScript;Node.js;PHP;SQL
81385,81386,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
81386,81387,APL;JavaScript;Julia;R
81387,81388,Bash/Shell;Java;JavaScript;Julia;Python
81388,81389,Bash/Shell;Julia;Python;Rust;SQL
81389,81390,Bash/Shell;C#;PHP;SQL
81390,81391,C#;HTML/CSS;JavaScript;Python;Swift
81391,81392,Python
81392,81393,HTML/CSS;JavaScript;Node.js;R;SQL
81393,81394,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL
81394,81395,C;C#;HTML/CSS;Java;JavaScript;SQL;VBA
81395,81396,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL
81396,81397,C#;PowerShell;SQL
81397,81398,Bash/Shell;C;C#;C++;Clojure;Dart;Elixir;Erlang;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Rust;SQL;Swift;TypeScript
81398,81399,Assembly;Bash/Shell;C;C++;JavaScript;Python
81399,81400,Bash/Shell;Ruby
81400,81401,C++;PowerShell;Python;SQL
81401,81402,C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Objective-C;PHP
81402,81403,C#;JavaScript;SQL;TypeScript
81403,81404,JavaScript;PHP;SQL
81404,81405,JavaScript;Python;R;SQL
81405,81406,C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Node.js
81406,81407,Bash/Shell;Julia;R;SQL
81407,81408,C#;PowerShell;SQL;TypeScript
81408,81409,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Perl;PHP;SQL
81409,81410,Assembly;C#;JavaScript;SQL;TypeScript
81410,81411,Java;JavaScript;Node.js;TypeScript
81411,81412,HTML/CSS;JavaScript;Node.js;TypeScript
81412,81413,C;C#;Go;HTML/CSS;JavaScript;Node.js
81413,81414,HTML/CSS;Python
81414,81415,HTML/CSS;Python;SQL
81415,81416,Bash/Shell;HTML/CSS;JavaScript;Node.js;PowerShell;TypeScript
81416,81417,Java;Python
81417,81418,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
81418,81419,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
81419,81420,Swift
81420,81421,HTML/CSS;Java;JavaScript;SQL
81421,81422,JavaScript;Node.js
81422,81423,
81423,81424,JavaScript;Node.js;SQL;TypeScript
81424,81425,HTML/CSS;JavaScript;Python;Ruby;SQL
81425,81426,Java;Node.js;PowerShell;Python;SQL
81426,81427,C#;HTML/CSS;Java;Node.js;PowerShell;Python;R;SQL
81427,81428,Bash/Shell;C;C++;HTML/CSS;Java;Python;SQL
81428,81429,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
81429,81430,Julia;Matlab;Python
81430,81431,Assembly;Bash/Shell;C;C++;Dart;Python
81431,81432,HTML/CSS;JavaScript
81432,81433,C;C++;Python
81433,81434,Java
81434,81435,HTML/CSS;Java;JavaScript;Python
81435,81436,C#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL
81436,81437,C#;HTML/CSS;JavaScript;Node.js;Python
81437,81438,Bash/Shell;C++;JavaScript;Node.js;Python;SQL
81438,81439,Java;JavaScript
81439,81440,C;C++;Matlab;Python
81440,81441,C#;HTML/CSS;JavaScript;SQL;TypeScript
81441,81442,C#;HTML/CSS;JavaScript;Node.js;SQL;Swift;TypeScript
81442,81443,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;SQL
81443,81444,C#
81444,81445,JavaScript;Python;Swift;TypeScript
81445,81446,C#;C++;Java;PHP;Python;SQL
81446,81447,C;C++;HTML/CSS;Java;JavaScript;LISP;Matlab;Node.js;Python;R;Ruby;VBA
81447,81448,Bash/Shell;C#;Go;JavaScript;Node.js;Ruby;TypeScript
81448,81449,Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;Kotlin;Matlab;Python;VBA
81449,81450,C#;C++;Go;Java;JavaScript;PHP;Python;SQL
81450,81451,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
81451,81452,C#;HTML/CSS;Java;JavaScript;Node.js;TypeScript
81452,81453,C#;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
81453,81454,Bash/Shell;C;C++;Julia;Perl;Python;R
81454,81455,Java;Python
81455,81456,Bash/Shell;HTML/CSS;PHP;Python;SQL
81456,81457,Python;SQL
81457,81458,Bash/Shell;JavaScript;Perl;Python;SQL
81458,81459,C#;Julia;Python;SQL;VBA
81459,81460,C#;Java;JavaScript;PHP;Python
81460,81461,Java;Python;SQL
81461,81462,C;Java;Python;SQL
81462,81463,Bash/Shell;Groovy;Java;JavaScript;Node.js;PHP;PowerShell;Python;Rust;SQL
81463,81464,Bash/Shell;HTML/CSS;JavaScript;PowerShell;TypeScript
81464,81465,Bash/Shell;C++;Python
81465,81466,Groovy;HTML/CSS;Java;Kotlin;PHP;Python
81466,81467,JavaScript;Node.js;SQL;TypeScript
81467,81468,Groovy;JavaScript;Node.js;Python;TypeScript
81468,81469,C#;HTML/CSS;Java;JavaScript;Python;SQL
81469,81470,Bash/Shell;C;C++;Python
81470,81471,C#;Java;JavaScript;Node.js;R
81471,81472,HTML/CSS;JavaScript;Node.js
81472,81473,Python
81473,81474,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
81474,81475,C;C#;Elixir;Erlang;JavaScript;Ruby
81475,81476,Julia;Python;R;SQL
81476,81477,C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Rust;SQL;TypeScript
81477,81478,HTML/CSS;JavaScript;Node.js;PHP;SQL
81478,81479,Bash/Shell;C++;Matlab;Python
81479,81480,HTML/CSS;Java;JavaScript;Python
81480,81481,C#;HTML/CSS;JavaScript;SQL
81481,81482,Bash/Shell;HTML/CSS;PHP;PowerShell;SQL
81482,81483,Bash/Shell;C;C#;C++;Java;Julia;PowerShell;Python;Ruby;SQL;TypeScript
81483,81484,JavaScript;Node.js;PHP;Python;SQL
81484,81485,Java;JavaScript;Julia;Python;R;SQL
81485,81486,C#;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;PowerShell;Python;R;SQL;TypeScript
81486,81487,Bash/Shell;C;Crystal;Elixir;Erlang;Java;JavaScript;Objective-C;PHP;Ruby;Swift
81487,81488,
81488,81489,C#;Groovy;Java;JavaScript;TypeScript
81489,81490,Bash/Shell;JavaScript;Python
81490,81491,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python
81491,81492,HTML/CSS;Python;SQL
81492,81493,Bash/Shell;Java;JavaScript;Node.js;PowerShell;SQL
81493,81494,Go;HTML/CSS;Java;JavaScript;Python;R;SQL
81494,81495,JavaScript;Node.js;TypeScript
81495,81496,C#;Groovy;HTML/CSS;Java;JavaScript;Node.js;SQL
81496,81497,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
81497,81498,C;C++;HTML/CSS;Julia
81498,81499,HTML/CSS;JavaScript
81499,81500,HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift
81500,81501,C#;HTML/CSS;JavaScript
81501,81502,Bash/Shell;C++;Go;Julia;Python
81502,81503,Bash/Shell;C++;HTML/CSS
81503,81504,Java;SQL
81504,81505,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
81505,81506,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;Node.js;PowerShell;SQL
81506,81507,C#;JavaScript;TypeScript
81507,81508,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;Ruby
81508,81509,C#;JavaScript;PowerShell
81509,81510,HTML/CSS;Python
81510,81511,HTML/CSS;JavaScript;Node.js;Python;TypeScript
81511,81512,HTML/CSS;PHP
81512,81513,Java;JavaScript;SQL
81513,81514,Julia;SQL
